,world,Job,Points,Name,Day_Number,Rank
35404,Adamantoise,blacksmith,1787,Jim Woody,6,99
35405,Adamantoise,blacksmith,1714,Arjuna Hugemeat,6,100
35406,Adamantoise,armorer,385267,Meow Gotti,6,1
35407,Adamantoise,armorer,226711,Bromel Beowulf,6,2
35408,Adamantoise,armorer,181557,Acadiel Tirias,6,3
35409,Adamantoise,armorer,126423,Crum Sy,6,4
35410,Adamantoise,armorer,121913,Cirrus Aeltir,6,5
35411,Adamantoise,armorer,117242,Enuma Elish,6,6
35412,Adamantoise,armorer,112978,Little Monster,6,7
35413,Adamantoise,armorer,103336,Leonard Hammerfell,6,8
35414,Adamantoise,armorer,82402,Stillington Arutaru,6,9
35415,Adamantoise,armorer,81565,Lumi Senpai,6,10
35416,Adamantoise,armorer,68922,Tyon Agnar,6,11
35417,Adamantoise,armorer,63541,General Disarray,6,12
35418,Adamantoise,armorer,59940,Siiegfrida Bellamore,6,13
35419,Adamantoise,armorer,55206,Velvy Ka'mere,6,14
35420,Adamantoise,armorer,46796,Sam Kets,6,15
35421,Adamantoise,armorer,39088,Pywo Dwagon,6,16
35422,Adamantoise,armorer,36637,Mylittle Loli,6,17
35423,Adamantoise,armorer,35890,Ashyr Rhynn,6,18
35424,Adamantoise,armorer,35160,Teegan Dalvag,6,19
35425,Adamantoise,armorer,24709,Shar Edelweiss,6,20
35426,Adamantoise,armorer,21239,Lost Rabbit,6,21
35427,Adamantoise,armorer,18309,Ica Kujo,6,22
35428,Adamantoise,armorer,17041,Heavymetal Goddess,6,23
35429,Adamantoise,armorer,12364,Juese Scarlet,6,24
35430,Adamantoise,armorer,11488,Coconut Milk'tea,6,25
35431,Adamantoise,armorer,11400,Chiyo Nomura,6,26
35432,Adamantoise,armorer,11358,Porusan Abunai,6,27
35433,Adamantoise,armorer,11089,Varshim Scrapiron,6,28
35434,Adamantoise,armorer,10198,Chairman Na-mao-zu,6,29
35435,Adamantoise,armorer,10037,Lil Godzilla,6,30
35436,Adamantoise,armorer,9531,Meta Knight,6,31
35437,Adamantoise,armorer,9368,Kaysera Emeraldsong,6,32
35438,Adamantoise,armorer,8691,Chen Kotomi,6,33
35439,Adamantoise,armorer,8618,Kathyr Faelsyn,6,34
35440,Adamantoise,armorer,8212,Eli Jkl,6,35
35441,Adamantoise,armorer,8055,R'pondhao Fummi,6,36
35442,Adamantoise,armorer,7355,Dora Weables,6,37
35443,Adamantoise,armorer,7256,Taliana Mewrilah,6,38
35444,Adamantoise,armorer,6836,Imya Jomfru,6,39
35445,Adamantoise,armorer,6754,Zarlandris Ryvrex,6,40
35446,Adamantoise,armorer,6331,Tzuyu Chou,6,41
35447,Adamantoise,armorer,6101,Fray Alexander,6,42
35448,Adamantoise,armorer,6014,Ad'rya Zephyrrial,6,43
35449,Adamantoise,armorer,5696,Albireo Cygnus,6,44
35450,Adamantoise,armorer,5621,Ziya Nightshade,6,45
35451,Adamantoise,armorer,5368,Jonivan Stronivan,6,46
35452,Adamantoise,armorer,5041,Woozi Dragknuckle,6,47
35453,Adamantoise,armorer,5022,Linos Melendi,6,48
35454,Adamantoise,armorer,4905,Shivani Terazh,6,49
35455,Adamantoise,armorer,4813,Namine Heartilly,6,50
35456,Adamantoise,armorer,4803,Lyra Raca,6,51
35457,Adamantoise,armorer,4757,Famous Cat,6,52
35458,Adamantoise,armorer,4663,Pierce Elysian,6,53
35459,Adamantoise,armorer,4522,Jason Moonshadow,6,54
35460,Adamantoise,armorer,4353,Azyra Soma,6,55
35461,Adamantoise,armorer,4309,Cordylus Cataphractus,6,56
35462,Adamantoise,armorer,4287,Ai Misaka,6,57
35463,Adamantoise,armorer,4143,Soli Ao,6,58
35464,Adamantoise,armorer,4076,Taerin B'hanstead,6,59
35465,Adamantoise,armorer,4049,Absolute Sage,6,60
35466,Adamantoise,armorer,4031,Ulriya Kaellindra,6,61
35467,Adamantoise,armorer,4017,Corrine Nova,6,62
35468,Adamantoise,armorer,3739,Shadow Killer',6,63
35469,Adamantoise,armorer,3460,Serif Spiegel,6,64
35470,Adamantoise,armorer,3208,Emika Salem,6,65
35471,Adamantoise,armorer,3136,Capt'n Morgan,6,66
35472,Adamantoise,armorer,3103,Lyliss Blackburn,6,67
35473,Adamantoise,armorer,3103,Siatri Ailin,6,68
35474,Adamantoise,armorer,3081,Duke Onkled,6,69
35475,Adamantoise,armorer,3030,Psyh Phyh,6,70
35476,Adamantoise,armorer,3012,Gervantes Cervantes,6,71
35477,Adamantoise,armorer,2972,Reiji Nightforde,6,72
35478,Adamantoise,armorer,2903,Huynh Etros,6,73
35479,Adamantoise,armorer,2853,Sikozu Fenririan,6,74
35480,Adamantoise,armorer,2847,Cartruce Montoya,6,75
35481,Adamantoise,armorer,2707,Deam Nitrel,6,76
35482,Adamantoise,armorer,2490,Macht Lucifuge,6,77
35483,Adamantoise,armorer,2435,Abeyt Hynder,6,78
35484,Adamantoise,armorer,2371,Fayt Lockhart,6,79
35485,Adamantoise,armorer,2307,Andros Gungrave,6,80
35486,Adamantoise,armorer,2305,Altara Santello,6,81
35487,Adamantoise,armorer,2288,Rurumi Rumi,6,82
35488,Adamantoise,armorer,2282,Maya Willo,6,83
35489,Adamantoise,armorer,2250,Akaisora Ryuketsu,6,84
35490,Adamantoise,armorer,2132,Miao Rgan'juice,6,85
35491,Adamantoise,armorer,2130,Nin Tox,6,86
35492,Adamantoise,armorer,2127,Alagh Dotharl,6,87
35493,Adamantoise,armorer,2061,Qarath Auminias,6,88
35494,Adamantoise,armorer,2052,Shura Vales,6,89
35495,Adamantoise,armorer,2040,Pururu Poporo,6,90
35496,Adamantoise,armorer,2036,Apsu Waybringer,6,91
35497,Adamantoise,armorer,2010,Ellendra Theraton,6,92
35498,Adamantoise,armorer,2010,Kali Amony,6,93
35499,Adamantoise,armorer,2006,Thad Notagi,6,94
35500,Adamantoise,armorer,1984,Lucia Astrium,6,95
35501,Adamantoise,armorer,1979,R'ade Pinha,6,96
35502,Adamantoise,armorer,1978,Myangazuu Dazkar,6,97
35503,Adamantoise,armorer,1950,Waring Bastred,6,98
35504,Adamantoise,armorer,1919,Shiori Minami,6,99
35505,Adamantoise,armorer,1909,Marie Poppo,6,100
35506,Adamantoise,goldsmith,658613,Ulan Kuroi,6,1
35507,Adamantoise,goldsmith,222744,Alagh Dotharl,6,2
35508,Adamantoise,goldsmith,215469,Azuran Vysere,6,3
35509,Adamantoise,goldsmith,210751,Haldrie Fourier,6,4
35510,Adamantoise,goldsmith,210047,X'nara Rheya,6,5
35511,Adamantoise,goldsmith,205131,Ariyah Ravenheart,6,6
35512,Adamantoise,goldsmith,200309,Katrinah Josephina,6,7
35513,Adamantoise,goldsmith,155052,Andros Gungrave,6,8
35514,Adamantoise,goldsmith,122083,Somi Somi,6,9
35515,Adamantoise,goldsmith,98910,Chagha'an Tumet,6,10
35516,Adamantoise,goldsmith,89379,Qih Mewrilah,6,11
35517,Adamantoise,goldsmith,66856,Gungnir Strongarm,6,12
35518,Adamantoise,goldsmith,48291,Tellia Mir,6,13
35519,Adamantoise,goldsmith,40106,Altha Rhid,6,14
35520,Adamantoise,goldsmith,27686,Rabid Panda,6,15
35521,Adamantoise,goldsmith,21962,Apsu Waybringer,6,16
35522,Adamantoise,goldsmith,21159,Feather Brewer,6,17
35523,Adamantoise,goldsmith,17906,Cirrus Aeltir,6,18
35524,Adamantoise,goldsmith,17107,Khilik'a Sunstorm,6,19
35525,Adamantoise,goldsmith,16999,Deam Nitrel,6,20
35526,Adamantoise,goldsmith,14363,Cecilia Venture,6,21
35527,Adamantoise,goldsmith,13560,Polgera Vandiel,6,22
35528,Adamantoise,goldsmith,12795,Naofumi Iwatani,6,23
35529,Adamantoise,goldsmith,12240,Cherry Blossoms,6,24
35530,Adamantoise,goldsmith,11613,Indignation Judgement,6,25
35531,Adamantoise,goldsmith,10326,Sirus Vylbrad,6,26
35532,Adamantoise,goldsmith,8977,Minaya Jakkya,6,27
35533,Adamantoise,goldsmith,8957,Cindi Mao,6,28
35534,Adamantoise,goldsmith,8516,Jonin Egloff,6,29
35535,Adamantoise,goldsmith,8139,Biscuit Wonderland,6,30
35536,Adamantoise,goldsmith,7346,Duke Onkled,6,31
35537,Adamantoise,goldsmith,7346,Keenan White,6,32
35538,Adamantoise,goldsmith,6851,Myangazuu Dazkar,6,33
35539,Adamantoise,goldsmith,6769,Kinky Chan,6,34
35540,Adamantoise,goldsmith,6722,Sakura Fairchild,6,35
35541,Adamantoise,goldsmith,6469,Theo Whirlwind,6,36
35542,Adamantoise,goldsmith,6287,Althena D'marr,6,37
35543,Adamantoise,goldsmith,5694,Sikozu Fenririan,6,38
35544,Adamantoise,goldsmith,5694,Zunde Esteed,6,39
35545,Adamantoise,goldsmith,5688,Zoike Sevar,6,40
35546,Adamantoise,goldsmith,5585,Rowen Monkshood,6,41
35547,Adamantoise,goldsmith,5534,Zana Vashai,6,42
35548,Adamantoise,goldsmith,5503,Lucia Astrium,6,43
35549,Adamantoise,goldsmith,5218,Sevrin Altas,6,44
35550,Adamantoise,goldsmith,5202,Granite Hope,6,45
35551,Adamantoise,goldsmith,5099,Lanakila Deus,6,46
35552,Adamantoise,goldsmith,5024,Kai Oakley,6,47
35553,Adamantoise,goldsmith,5008,Taliana Mewrilah,6,48
35554,Adamantoise,goldsmith,5007,Maken Bookah,6,49
35555,Adamantoise,goldsmith,4936,Blake Lynn,6,50
35556,Adamantoise,goldsmith,4816,Akaisora Ryuketsu,6,51
35557,Adamantoise,goldsmith,4572,James Abramolo,6,52
35558,Adamantoise,goldsmith,4501,Teddy Bears,6,53
35559,Adamantoise,goldsmith,4440,Darth Meowl,6,54
35560,Adamantoise,goldsmith,4242,Pegasus Knight,6,55
35561,Adamantoise,goldsmith,4159,Est Sylphiette,6,56
35562,Adamantoise,goldsmith,4078,Synn Edojeik,6,57
35563,Adamantoise,goldsmith,3875,Melech Wolndara,6,58
35564,Adamantoise,goldsmith,3837,Davu Ranvir,6,59
35565,Adamantoise,goldsmith,3817,Stardust Tsubasa,6,60
35566,Adamantoise,goldsmith,3750,Aranea Solwind,6,61
35567,Adamantoise,goldsmith,3716,Imya Jomfru,6,62
35568,Adamantoise,goldsmith,3681,Alpha Asian,6,63
35569,Adamantoise,goldsmith,3448,Ariel Stark,6,64
35570,Adamantoise,goldsmith,3443,Stronghold Blacksocks,6,65
35571,Adamantoise,goldsmith,3317,Mornz Morne,6,66
35572,Adamantoise,goldsmith,3150,Miho Relanah,6,67
35573,Adamantoise,goldsmith,3130,Nekone Minase,6,68
35574,Adamantoise,goldsmith,3046,Divinitie Bui,6,69
35575,Adamantoise,goldsmith,3038,Fala Nitak,6,70
35576,Adamantoise,goldsmith,2993,Kaira Blackshire,6,71
35577,Adamantoise,goldsmith,2753,Verdandi Schwartz,6,72
35578,Adamantoise,goldsmith,2712,Kisa Valkyrie,6,73
35579,Adamantoise,goldsmith,2696,V'esper Din,6,74
35580,Adamantoise,goldsmith,2429,Ruby Soho,6,75
35581,Adamantoise,goldsmith,2420,Judas Iscariot,6,76
35582,Adamantoise,goldsmith,2404,Juese Scarlet,6,77
35583,Adamantoise,goldsmith,2370,Madra Rua,6,78
35584,Adamantoise,goldsmith,2338,Per'se Slamchest,6,79
35585,Adamantoise,goldsmith,2310,Elyssana Heartsblood,6,80
35586,Adamantoise,goldsmith,2100,Ajari Tenshi,6,81
35587,Adamantoise,goldsmith,2099,Huynh Etros,6,82
35588,Adamantoise,goldsmith,2091,Yrae Shara,6,83
35589,Adamantoise,goldsmith,2032,N'sammi Ligote,6,84
35590,Adamantoise,goldsmith,2010,Milk Bone,6,85
35591,Adamantoise,goldsmith,2008,Star Eater,6,86
35592,Adamantoise,goldsmith,1901,Risette Tyata,6,87
35593,Adamantoise,goldsmith,1885,Aloof Herring,6,88
35594,Adamantoise,goldsmith,1860,Adora Bell,6,89
35595,Adamantoise,goldsmith,1760,Pom Fritz,6,90
35596,Adamantoise,goldsmith,1711,Sieg Warheit,6,91
35597,Adamantoise,goldsmith,1701,Zwei Kresnik,6,92
35598,Adamantoise,goldsmith,1687,Aimi Mashimaro,6,93
35599,Adamantoise,goldsmith,1687,Ein Fujuki,6,94
35600,Adamantoise,goldsmith,1684,Vier Vermilion,6,95
35601,Adamantoise,goldsmith,1592,Maia Netliss,6,96
35602,Adamantoise,goldsmith,1590,Kevin Flynn,6,97
35603,Adamantoise,goldsmith,1575,Marin Soriel,6,98
35604,Adamantoise,goldsmith,1537,Siatri Ailin,6,99
35605,Adamantoise,goldsmith,1498,Raylin Nadia,6,100
35606,Adamantoise,leatherworker,540575,Sly Scarlet,6,1
35607,Adamantoise,leatherworker,272435,Silver Deathx,6,2
35608,Adamantoise,leatherworker,143105,Tyrinia Windweaver,6,3
35609,Adamantoise,leatherworker,90501,Pesky Penguin,6,4
35610,Adamantoise,leatherworker,89670,Ume Kawanami,6,5
35611,Adamantoise,leatherworker,81573,Davu Ranvir,6,6
35612,Adamantoise,leatherworker,73417,Ahop Jones,6,7
35613,Adamantoise,leatherworker,66816,Est Sylphiette,6,8
35614,Adamantoise,leatherworker,39171,Huynh Etros,6,9
35615,Adamantoise,leatherworker,30557,Juese Scarlet,6,10
35616,Adamantoise,leatherworker,23090,Cirrus Aeltir,6,11
35617,Adamantoise,leatherworker,20417,Bunny Wigglesworth,6,12
35618,Adamantoise,leatherworker,18139,Zaal Farren,6,13
35619,Adamantoise,leatherworker,18129,Taliana Mewrilah,6,14
35620,Adamantoise,leatherworker,14129,R'yoji Khota,6,15
35621,Adamantoise,leatherworker,12930,Aran Bel,6,16
35622,Adamantoise,leatherworker,12834,Riko Masara,6,17
35623,Adamantoise,leatherworker,12351,Ren Nilla,6,18
35624,Adamantoise,leatherworker,12163,Elistriell Briarwood,6,19
35625,Adamantoise,leatherworker,12043,Tadahiro Shikura,6,20
35626,Adamantoise,leatherworker,10800,Elliott Grey,6,21
35627,Adamantoise,leatherworker,9260,Chopin Nocturne,6,22
35628,Adamantoise,leatherworker,8657,Shadow Cat,6,23
35629,Adamantoise,leatherworker,6150,D'naanza Fummi,6,24
35630,Adamantoise,leatherworker,6138,Dante Infernus,6,25
35631,Adamantoise,leatherworker,5757,Imya Jomfru,6,26
35632,Adamantoise,leatherworker,5585,Myangazuu Dazkar,6,27
35633,Adamantoise,leatherworker,4872,Panderp Zack,6,28
35634,Adamantoise,leatherworker,4657,Ariyah Ravenheart,6,29
35635,Adamantoise,leatherworker,4556,Tyranno Cat,6,30
35636,Adamantoise,leatherworker,4332,Siatri Ailin,6,31
35637,Adamantoise,leatherworker,4200,Bianchi Faremis,6,32
35638,Adamantoise,leatherworker,4140,Sepira Faremis,6,33
35639,Adamantoise,leatherworker,4132,Estiia Stella,6,34
35640,Adamantoise,leatherworker,4113,Sylesta Kaere,6,35
35641,Adamantoise,leatherworker,4049,Vhaya Atheris,6,36
35642,Adamantoise,leatherworker,4012,Gypsy Kissu,6,37
35643,Adamantoise,leatherworker,3796,Elyssana Heartsblood,6,38
35644,Adamantoise,leatherworker,3705,Magna Sana,6,39
35645,Adamantoise,leatherworker,3619,Vera Wren,6,40
35646,Adamantoise,leatherworker,3617,Mezhren Taru,6,41
35647,Adamantoise,leatherworker,3610,Melui Loth,6,42
35648,Adamantoise,leatherworker,3149,Zana'tan Binbotaj,6,43
35649,Adamantoise,leatherworker,3113,Shiori Koko,6,44
35650,Adamantoise,leatherworker,2999,Shy Ikigai,6,45
35651,Adamantoise,leatherworker,2997,Chikichicky Rawr,6,46
35652,Adamantoise,leatherworker,2730,Madra Rua,6,47
35653,Adamantoise,leatherworker,2591,Slaughter Melon,6,48
35654,Adamantoise,leatherworker,2430,Saoirse Rose,6,49
35655,Adamantoise,leatherworker,2400,Shivani Terazh,6,50
35656,Adamantoise,leatherworker,2367,String Bean,6,51
35657,Adamantoise,leatherworker,2250,Pyrissa Dawnspring,6,52
35658,Adamantoise,leatherworker,2201,Renia Highwind,6,53
35659,Adamantoise,leatherworker,2147,Dora Weables,6,54
35660,Adamantoise,leatherworker,2110,Trianna Sunstriker,6,55
35661,Adamantoise,leatherworker,2084,Akl Trifecta,6,56
35662,Adamantoise,leatherworker,2050,Eli Jkl,6,57
35663,Adamantoise,leatherworker,2040,A'miho Raha,6,58
35664,Adamantoise,leatherworker,1800,Tanu Xera,6,59
35665,Adamantoise,leatherworker,1699,Kaysera Emeraldsong,6,60
35666,Adamantoise,leatherworker,1638,Anauroch Midnightsun,6,61
35667,Adamantoise,leatherworker,1638,Azi Mori,6,62
35668,Adamantoise,leatherworker,1637,Oliver Thorne,6,63
35669,Adamantoise,leatherworker,1530,Akira Vermillion,6,64
35670,Adamantoise,leatherworker,1483,Emiko Navarro,6,65
35671,Adamantoise,leatherworker,1466,Roland Belmont,6,66
35672,Adamantoise,leatherworker,1439,Sieg Warheit,6,67
35673,Adamantoise,leatherworker,1387,Mistral Taiyou,6,68
35674,Adamantoise,leatherworker,1385,Jamie Kaiya,6,69
35675,Adamantoise,leatherworker,1384,Thad Notagi,6,70
35676,Adamantoise,leatherworker,1365,Duke Onkled,6,71
35677,Adamantoise,leatherworker,1363,Bella Kun,6,72
35678,Adamantoise,leatherworker,1326,Roric Vale,6,73
35679,Adamantoise,leatherworker,1320,Ajari Tenshi,6,74
35680,Adamantoise,leatherworker,1319,Raphtalia Solari,6,75
35681,Adamantoise,leatherworker,1304,Eva Nite,6,76
35682,Adamantoise,leatherworker,1237,Tsei Munnuqit,6,77
35683,Adamantoise,leatherworker,1233,Mare Liri,6,78
35684,Adamantoise,leatherworker,1200,Gervantes Cervantes,6,79
35685,Adamantoise,leatherworker,1162,Ren Lunyasch,6,80
35686,Adamantoise,leatherworker,1150,Cero Miedo,6,81
35687,Adamantoise,leatherworker,1110,K'lyshia Talha,6,82
35688,Adamantoise,leatherworker,1074,Aria Kelphane,6,83
35689,Adamantoise,leatherworker,1064,Yuri Kha,6,84
35690,Adamantoise,leatherworker,1049,Sasha Evergreen,6,85
35691,Adamantoise,leatherworker,1016,Miyuki Sawashiro,6,86
35692,Adamantoise,leatherworker,930,Kismet Hitsuzen,6,87
35693,Adamantoise,leatherworker,921,Kirah-liliana Mi-lady,6,88
35694,Adamantoise,leatherworker,900,Isuzu Ju,6,89
35695,Adamantoise,leatherworker,900,Raylin Nadia,6,90
35696,Adamantoise,leatherworker,853,Yumi Umi,6,91
35697,Adamantoise,leatherworker,851,Izuku Katsuki,6,92
35698,Adamantoise,leatherworker,840,Bolormaa Sagahl,6,93
35699,Adamantoise,leatherworker,840,Nekone Minase,6,94
35700,Adamantoise,leatherworker,810,Talyr Dalryn,6,95
35701,Adamantoise,leatherworker,792,Kyu Bi,6,96
35702,Adamantoise,leatherworker,762,Ealyana Stormfel,6,97
35703,Adamantoise,leatherworker,750,Shin Senpai,6,98
35704,Adamantoise,leatherworker,720,Ariana Dumond,6,99
35705,Adamantoise,leatherworker,720,Ulriya Kaellindra,6,100
35706,Adamantoise,weaver,500246,Sakura Fairchild,6,1
35707,Adamantoise,weaver,316522,Cloudberry Hasegawa,6,2
35708,Adamantoise,weaver,256983,Indignation Judgement,6,3
35709,Adamantoise,weaver,195667,Waring Bastred,6,4
35710,Adamantoise,weaver,149034,Orpheus Xeno,6,5
35711,Adamantoise,weaver,144850,Vivias Xelnoa,6,6
35712,Adamantoise,weaver,96899,Sacred Tunes,6,7
35713,Adamantoise,weaver,92740,Superion Prime,6,8
35714,Adamantoise,weaver,73713,Hanekawa Sawarineko,6,9
35715,Adamantoise,weaver,70551,Xerelia Shoken,6,10
35716,Adamantoise,weaver,66648,Coach Beer,6,11
35717,Adamantoise,weaver,63967,Monet Rae,6,12
35718,Adamantoise,weaver,54557,Eliwood Phe'rae,6,13
35719,Adamantoise,weaver,49440,Achatzu Gatzu,6,14
35720,Adamantoise,weaver,45542,Nina Nables,6,15
35721,Adamantoise,weaver,45181,Aria Seryn,6,16
35722,Adamantoise,weaver,43302,Aida Enna,6,17
35723,Adamantoise,weaver,22390,Aer Crestway,6,18
35724,Adamantoise,weaver,22107,Crystalline Rose,6,19
35725,Adamantoise,weaver,22020,Cirrus Aeltir,6,20
35726,Adamantoise,weaver,17138,Project Pettanko,6,21
35727,Adamantoise,weaver,16336,Corrine Nova,6,22
35728,Adamantoise,weaver,15496,Deam Nitrel,6,23
35729,Adamantoise,weaver,13988,Albireo Cygnus,6,24
35730,Adamantoise,weaver,10428,Noelle Lunea,6,25
35731,Adamantoise,weaver,9783,Wynter Rilliot,6,26
35732,Adamantoise,weaver,9570,Cristo Nuko,6,27
35733,Adamantoise,weaver,9247,Kikyou Aogane,6,28
35734,Adamantoise,weaver,8930,Miss Halffpint,6,29
35735,Adamantoise,weaver,8874,Ash Walker,6,30
35736,Adamantoise,weaver,8840,Miss Dash,6,31
35737,Adamantoise,weaver,8573,Lucrezia Noin,6,32
35738,Adamantoise,weaver,8526,Juese Scarlet,6,33
35739,Adamantoise,weaver,7288,Teysa Karlov,6,34
35740,Adamantoise,weaver,6949,Vayla Amali,6,35
35741,Adamantoise,weaver,6743,Imya Jomfru,6,36
35742,Adamantoise,weaver,6508,Lilith Gaia,6,37
35743,Adamantoise,weaver,6439,Medori Senri,6,38
35744,Adamantoise,weaver,6172,Syrinth Aeonsway,6,39
35745,Adamantoise,weaver,5430,Lilith Nanobun,6,40
35746,Adamantoise,weaver,5310,Kye Waii,6,41
35747,Adamantoise,weaver,5129,Aimi Mashimaro,6,42
35748,Adamantoise,weaver,5098,Ariel Stark,6,43
35749,Adamantoise,weaver,4943,Shae Fusia,6,44
35750,Adamantoise,weaver,4805,Kadlyk Blink,6,45
35751,Adamantoise,weaver,4682,Maken Bookah,6,46
35752,Adamantoise,weaver,4670,Kida Wright,6,47
35753,Adamantoise,weaver,4488,Lost Rabbit,6,48
35754,Adamantoise,weaver,4427,Shivani Terazh,6,49
35755,Adamantoise,weaver,4211,Trianna Sunstriker,6,50
35756,Adamantoise,weaver,4200,Shiro Kuroyama,6,51
35757,Adamantoise,weaver,4119,Irena Runja,6,52
35758,Adamantoise,weaver,4107,Luna Aurora,6,53
35759,Adamantoise,weaver,4076,Altai Arulaq,6,54
35760,Adamantoise,weaver,4018,Sadorick Blacke,6,55
35761,Adamantoise,weaver,3930,Sen Eno,6,56
35762,Adamantoise,weaver,3850,O'da Reimi,6,57
35763,Adamantoise,weaver,3810,Isixa Voskera,6,58
35764,Adamantoise,weaver,3809,Kolira Tayuni,6,59
35765,Adamantoise,weaver,3771,S'niryn Knala,6,60
35766,Adamantoise,weaver,3710,Ya Yeet,6,61
35767,Adamantoise,weaver,3570,Vhaya Atheris,6,62
35768,Adamantoise,weaver,3545,Shiori Koko,6,63
35769,Adamantoise,weaver,3522,Edelgard Highwind,6,64
35770,Adamantoise,weaver,3447,Khol Avagnar,6,65
35771,Adamantoise,weaver,3429,Huynh Etros,6,66
35772,Adamantoise,weaver,3366,Duke Onkled,6,67
35773,Adamantoise,weaver,3304,Alvin Knight,6,68
35774,Adamantoise,weaver,3300,Noble Proudstar,6,69
35775,Adamantoise,weaver,3233,Sleepy Thyme,6,70
35776,Adamantoise,weaver,3232,Emrys Penn,6,71
35777,Adamantoise,weaver,3177,Vili'to Glacierfall,6,72
35778,Adamantoise,weaver,3112,Lalalisa Aya,6,73
35779,Adamantoise,weaver,2866,Est Sylphiette,6,74
35780,Adamantoise,weaver,2864,Dee Socialize,6,75
35781,Adamantoise,weaver,2845,Lenina Oleisia,6,76
35782,Adamantoise,weaver,2821,Illnai Lockhart,6,77
35783,Adamantoise,weaver,2816,Fantastic Trout,6,78
35784,Adamantoise,weaver,2790,Psyh Phyh,6,79
35785,Adamantoise,weaver,2750,Rakishi Demavero,6,80
35786,Adamantoise,weaver,2728,Silent Ranger,6,81
35787,Adamantoise,weaver,2712,Yua Narukami,6,82
35788,Adamantoise,weaver,2709,Ariette Orisolses,6,83
35789,Adamantoise,weaver,2669,Laurens Dellenbrant,6,84
35790,Adamantoise,weaver,2664,Abaigeal Causland,6,85
35791,Adamantoise,weaver,2627,Altha Rhid,6,86
35792,Adamantoise,weaver,2594,Lug Bolt,6,87
35793,Adamantoise,weaver,2479,Little Monster,6,88
35794,Adamantoise,weaver,2337,Uru'to Thenari,6,89
35795,Adamantoise,weaver,2305,Ashe Branford,6,90
35796,Adamantoise,weaver,2278,Michiyo Oshitari,6,91
35797,Adamantoise,weaver,2277,Momoka Miyumi,6,92
35798,Adamantoise,weaver,2250,Khona Epocan,6,93
35799,Adamantoise,weaver,2215,Raodine Xylia,6,94
35800,Adamantoise,weaver,2212,Kiralynn Aylseii,6,95
35801,Adamantoise,weaver,2031,Angafirith Beoulve,6,96
35802,Adamantoise,weaver,2013,Jason Amberscar,6,97
35803,Adamantoise,weaver,1931,Magna Sana,6,98
35804,Adamantoise,weaver,1904,Daisuke Sun,6,99
35805,Adamantoise,weaver,1904,Tenebrius Astrium,6,100
35806,Adamantoise,alchemist,801310,Sari De'thalm,6,1
35807,Adamantoise,alchemist,502010,Cyndi Hope,6,2
35808,Adamantoise,alchemist,171958,Nano Catalyst,6,3
35809,Adamantoise,alchemist,169087,Akh Moan,6,4
35810,Adamantoise,alchemist,157635,Marie Poppo,6,5
35811,Adamantoise,alchemist,154150,Panderp Zack,6,6
35812,Adamantoise,alchemist,146886,Cam Nables,6,7
35813,Adamantoise,alchemist,137762,Stella Lunarush,6,8
35814,Adamantoise,alchemist,106954,Sleepy Thyme,6,9
35815,Adamantoise,alchemist,104430,Vannes Belmont,6,10
35816,Adamantoise,alchemist,102664,Rhashi Moonnstorm,6,11
35817,Adamantoise,alchemist,88529,Krath Draagen,6,12
35818,Adamantoise,alchemist,86080,Kiskili Tsuki,6,13
35819,Adamantoise,alchemist,81302,Trianna Sunstriker,6,14
35820,Adamantoise,alchemist,53691,Solaria Sunsong,6,15
35821,Adamantoise,alchemist,52443,Zeke Estheim,6,16
35822,Adamantoise,alchemist,52416,Fayt Lockhart,6,17
35823,Adamantoise,alchemist,51124,Sae Niijima,6,18
35824,Adamantoise,alchemist,49660,Vaella Alrhine,6,19
35825,Adamantoise,alchemist,30472,Ajari Tenshi,6,20
35826,Adamantoise,alchemist,28560,Sora Mashimaro,6,21
35827,Adamantoise,alchemist,25224,Mint Kobayashi,6,22
35828,Adamantoise,alchemist,21753,Zena Valeria,6,23
35829,Adamantoise,alchemist,21411,Miah Elakha,6,24
35830,Adamantoise,alchemist,21209,General Matsumoto,6,25
35831,Adamantoise,alchemist,18101,Ariyah Ravenheart,6,26
35832,Adamantoise,alchemist,17881,Taliana Mewrilah,6,27
35833,Adamantoise,alchemist,16472,Katrinah Josephina,6,28
35834,Adamantoise,alchemist,16051,Dee Socialize,6,29
35835,Adamantoise,alchemist,11774,Indignation Judgement,6,30
35836,Adamantoise,alchemist,11670,Star Eater,6,31
35837,Adamantoise,alchemist,10989,Joanna Lina,6,32
35838,Adamantoise,alchemist,10643,Noah Estheim,6,33
35839,Adamantoise,alchemist,10342,Enuma Elish,6,34
35840,Adamantoise,alchemist,9476,Feather Brewer,6,35
35841,Adamantoise,alchemist,9279,Miao Rgan'juice,6,36
35842,Adamantoise,alchemist,8538,Drunk Billy,6,37
35843,Adamantoise,alchemist,8502,Tyrinia Windweaver,6,38
35844,Adamantoise,alchemist,7955,Salazarr Kupodynasty,6,39
35845,Adamantoise,alchemist,7919,Judas Iscariot,6,40
35846,Adamantoise,alchemist,7729,Jason Amberscar,6,41
35847,Adamantoise,alchemist,7707,Rainie Day,6,42
35848,Adamantoise,alchemist,7448,Lost Rabbit,6,43
35849,Adamantoise,alchemist,7410,Sassie Minx,6,44
35850,Adamantoise,alchemist,6849,Cirrus Aeltir,6,45
