,world,Job,Points,Name,Day_Number,Rank
46314,Exodus,carpenter,2070,Ogata Wildcat,4,93
46315,Exodus,carpenter,2043,Gweyn Orkney,4,94
46316,Exodus,carpenter,2031,Fleevi Thokhmah,4,95
46317,Exodus,carpenter,2020,Domlona Rockwell,4,96
46318,Exodus,carpenter,2007,Mini Meee,4,97
46319,Exodus,carpenter,1993,Dankia Tatsuchi,4,98
46320,Exodus,carpenter,1923,Dirty Dani,4,99
46321,Exodus,carpenter,1919,Brin Icemantle,4,100
46322,Exodus,blacksmith,364785,Man Dudez,4,1
46323,Exodus,blacksmith,347894,Adrek Aldeno,4,2
46324,Exodus,blacksmith,332454,Fiven Naim,4,3
46325,Exodus,blacksmith,145388,Ryuko Uzumaki,4,4
46326,Exodus,blacksmith,132512,Ren Kokko,4,5
46327,Exodus,blacksmith,116757,Saeran Choi,4,6
46328,Exodus,blacksmith,111588,Arclight Ghost,4,7
46329,Exodus,blacksmith,72062,C'eci Ayuuki,4,8
46330,Exodus,blacksmith,51160,Maulen Agile,4,9
46331,Exodus,blacksmith,49648,Sarah Chan,4,10
46332,Exodus,blacksmith,39664,Yormwar Nawotl,4,11
46333,Exodus,blacksmith,33411,Ish Wick,4,12
46334,Exodus,blacksmith,31240,V'nyaryth Tzsar,4,13
46335,Exodus,blacksmith,29257,Alice Blythe,4,14
46336,Exodus,blacksmith,28933,Lilith Lunita,4,15
46337,Exodus,blacksmith,18014,Saetia Dai,4,16
46338,Exodus,blacksmith,15850,Namalesca Liditore,4,17
46339,Exodus,blacksmith,14726,Lacks Creativity,4,18
46340,Exodus,blacksmith,11714,Sheyne Myria,4,19
46341,Exodus,blacksmith,11713,Nevar Echo,4,20
46342,Exodus,blacksmith,11509,Sanibel Thenorin,4,21
46343,Exodus,blacksmith,10734,Sunder Macleod,4,22
46344,Exodus,blacksmith,8839,Lelene Lene,4,23
46345,Exodus,blacksmith,8374,Kitt Kat,4,24
46346,Exodus,blacksmith,8164,Cecilia Wintenberg,4,25
46347,Exodus,blacksmith,7651,Arturius Valerian,4,26
46348,Exodus,blacksmith,7638,Sartori Hapexamendios,4,27
46349,Exodus,blacksmith,7379,Myster Zero,4,28
46350,Exodus,blacksmith,7298,Yoshi Yoestar,4,29
46351,Exodus,blacksmith,7113,Fey Rose,4,30
46352,Exodus,blacksmith,6924,Ryosheng Kenji,4,31
46353,Exodus,blacksmith,6794,Trixie Aquilan,4,32
46354,Exodus,blacksmith,6591,Ara Inari,4,33
46355,Exodus,blacksmith,5738,Hiro Shimizu,4,34
46356,Exodus,blacksmith,5691,Jenni Fen,4,35
46357,Exodus,blacksmith,5542,Khal Deathbringer,4,36
46358,Exodus,blacksmith,5460,Auron Farplane,4,37
46359,Exodus,blacksmith,5404,Lee Jinchu,4,38
46360,Exodus,blacksmith,5332,Kei Akaashi,4,39
46361,Exodus,blacksmith,4912,Will Neveragain,4,40
46362,Exodus,blacksmith,4836,Amiryth Akagane,4,41
46363,Exodus,blacksmith,4829,Vixy Shiganori,4,42
46364,Exodus,blacksmith,4797,Zaninel Wildheart,4,43
46365,Exodus,blacksmith,4618,Idharirin Greenleaf,4,44
46366,Exodus,blacksmith,4230,Monsieur Mittens,4,45
46367,Exodus,blacksmith,4215,Sami'a Lyehga,4,46
46368,Exodus,blacksmith,4087,Shiho Elakha,4,47
46369,Exodus,blacksmith,4006,Dyuna Lunetta,4,48
46370,Exodus,blacksmith,3912,Dart Erhardt,4,49
46371,Exodus,blacksmith,3819,Julian Deforest,4,50
46372,Exodus,blacksmith,3690,Pieirte Souagui,4,51
46373,Exodus,blacksmith,3504,Omnitrio Esteed,4,52
46374,Exodus,blacksmith,3300,Zwynfalk Fhetnborgwyn,4,53
46375,Exodus,blacksmith,3232,Hai Seiksatzsyn,4,54
46376,Exodus,blacksmith,3225,Anastasia Willow,4,55
46377,Exodus,blacksmith,3000,Kasia Nahru,4,56
46378,Exodus,blacksmith,2993,Leodore Charlemend,4,57
46379,Exodus,blacksmith,2929,Gemma Serafina,4,58
46380,Exodus,blacksmith,2852,Asuka Senso,4,59
46381,Exodus,blacksmith,2850,Erebus Apollyon,4,60
46382,Exodus,blacksmith,2722,Space Yamada,4,61
46383,Exodus,blacksmith,2470,Chanar Ejin,4,62
46384,Exodus,blacksmith,2419,Vincynt Eversnow,4,63
46385,Exodus,blacksmith,2400,Kisara Black,4,64
46386,Exodus,blacksmith,2325,Erendel Revane,4,65
46387,Exodus,blacksmith,2307,Mylan Veranhart,4,66
46388,Exodus,blacksmith,2283,F'rijik A'diantum,4,67
46389,Exodus,blacksmith,2241,Mucca Pazz,4,68
46390,Exodus,blacksmith,2228,Jaron Tollivor,4,69
46391,Exodus,blacksmith,2160,Ogata Wildcat,4,70
46392,Exodus,blacksmith,2060,Kali Lumina,4,71
46393,Exodus,blacksmith,2018,Kisura Uchiha,4,72
46394,Exodus,blacksmith,2010,Cargon Kutula,4,73
46395,Exodus,blacksmith,1886,Noir Artoria,4,74
46396,Exodus,blacksmith,1860,Kanta Hinata,4,75
46397,Exodus,blacksmith,1830,Rayne Shiganori,4,76
46398,Exodus,blacksmith,1789,Randal Jones,4,77
46399,Exodus,blacksmith,1770,Trux Mors,4,78
46400,Exodus,blacksmith,1714,Prism Fire,4,79
46401,Exodus,blacksmith,1653,Sonja Muse,4,80
46402,Exodus,blacksmith,1650,Luna Alexandra,4,81
46403,Exodus,blacksmith,1617,Ekodin Leoven,4,82
46404,Exodus,blacksmith,1588,Aragibal Kha,4,83
46405,Exodus,blacksmith,1481,Avenea Arielli,4,84
46406,Exodus,blacksmith,1454,Nanako Hikari,4,85
46407,Exodus,blacksmith,1445,Alek Zhander,4,86
46408,Exodus,blacksmith,1435,Gweyn Orkney,4,87
46409,Exodus,blacksmith,1364,Fexine Oros,4,88
46410,Exodus,blacksmith,1353,Holy Star,4,89
46411,Exodus,blacksmith,1324,Akula Nozardian,4,90
46412,Exodus,blacksmith,1324,Kya Frostpaw,4,91
46413,Exodus,blacksmith,1290,Hyperactive Hero,4,92
46414,Exodus,blacksmith,1290,Solomon Lunar,4,93
46415,Exodus,blacksmith,1236,Doctor Omni,4,94
46416,Exodus,blacksmith,1228,Liev Reinhardt,4,95
46417,Exodus,blacksmith,1200,Ryszard Rui,4,96
46418,Exodus,blacksmith,1188,Kallen Mochizuki,4,97
46419,Exodus,blacksmith,1171,A'melia Vheo,4,98
46420,Exodus,blacksmith,1170,Seon Ronpeth,4,99
46421,Exodus,blacksmith,1145,Ow O',4,100
46422,Exodus,armorer,254193,Cyan Howling,4,1
46423,Exodus,armorer,141046,Ladislasz Fletchersd,4,2
46424,Exodus,armorer,92963,Aragibal Kha,4,3
46425,Exodus,armorer,73030,Umi Murasaki,4,4
46426,Exodus,armorer,72596,Man Dudez,4,5
46427,Exodus,armorer,51124,Ren Kokko,4,6
46428,Exodus,armorer,41549,Homuka Akemi,4,7
46429,Exodus,armorer,38404,Bell Pepper,4,8
46430,Exodus,armorer,30388,Slein Kirigiri,4,9
46431,Exodus,armorer,28561,Mini Meee,4,10
46432,Exodus,armorer,28102,Elara Addams,4,11
46433,Exodus,armorer,21068,Iced Bloodstained,4,12
46434,Exodus,armorer,19383,Ren Ette,4,13
46435,Exodus,armorer,16129,Zuzeh Diqna,4,14
46436,Exodus,armorer,12090,Bash Becker,4,15
46437,Exodus,armorer,11716,Silmarian Helsing,4,16
46438,Exodus,armorer,10800,Nyanni Mewsika,4,17
46439,Exodus,armorer,10672,Kyndral Sachsbruun,4,18
46440,Exodus,armorer,10384,Silver Goldmoon,4,19
46441,Exodus,armorer,10024,Hakari Tiebalt,4,20
46442,Exodus,armorer,9930,Miya Misuu,4,21
46443,Exodus,armorer,9671,Basalt Cliff,4,22
46444,Exodus,armorer,8544,Smack Mac,4,23
46445,Exodus,armorer,8452,Torr Falx,4,24
46446,Exodus,armorer,8414,King Burrito,4,25
46447,Exodus,armorer,8370,Zerina Kuga,4,26
46448,Exodus,armorer,7824,Ezria Eto,4,27
46449,Exodus,armorer,7280,Nanla Poku,4,28
46450,Exodus,armorer,6499,Sorus Bundlaine,4,29
46451,Exodus,armorer,5289,Brian Storm,4,30
46452,Exodus,armorer,5190,Tarus Clancer,4,31
46453,Exodus,armorer,5110,Hoshi Kitsune,4,32
46454,Exodus,armorer,4950,Rumer Tally,4,33
46455,Exodus,armorer,4612,Archeus Arkwright,4,34
46456,Exodus,armorer,4598,Noburu Okazaki,4,35
46457,Exodus,armorer,4460,Alexandria Gray,4,36
46458,Exodus,armorer,4436,Sin Aldric,4,37
46459,Exodus,armorer,4240,Koopie Koo,4,38
46460,Exodus,armorer,4071,Vivix Iferlas,4,39
46461,Exodus,armorer,3825,Kyra Rosheen,4,40
46462,Exodus,armorer,3761,Rose Frost,4,41
46463,Exodus,armorer,3742,Ara Inari,4,42
46464,Exodus,armorer,3726,Sami'a Lyehga,4,43
46465,Exodus,armorer,3694,Lago Morph,4,44
46466,Exodus,armorer,3690,Artemis Sol,4,45
46467,Exodus,armorer,3629,Ignitus Dragimoore,4,46
46468,Exodus,armorer,3596,Destiny Grace,4,47
46469,Exodus,armorer,3561,Krill Seinpo,4,48
46470,Exodus,armorer,3506,Yoshi Yoestar,4,49
46471,Exodus,armorer,3481,Hana Suzuki,4,50
46472,Exodus,armorer,3251,Will Neveragain,4,51
46473,Exodus,armorer,3240,Mike Nificent,4,52
46474,Exodus,armorer,3227,Lyra Drakenguard,4,53
46475,Exodus,armorer,3147,Kanta Hinata,4,54
46476,Exodus,armorer,3000,Johnny Kyon,4,55
46477,Exodus,armorer,3000,Jun Elco,4,56
46478,Exodus,armorer,2980,Adrek Aldeno,4,57
46479,Exodus,armorer,2948,Hikari Ni'naritai,4,58
46480,Exodus,armorer,2926,Lelene Lene,4,59
46481,Exodus,armorer,2876,V'ledha Maqho,4,60
46482,Exodus,armorer,2821,Arturius Valerian,4,61
46483,Exodus,armorer,2719,Domlona Rockwell,4,62
46484,Exodus,armorer,2700,Darkflame Origin,4,63
46485,Exodus,armorer,2624,Dart Erhardt,4,64
46486,Exodus,armorer,2555,Kala'she Enfh,4,65
46487,Exodus,armorer,2502,Corayne Nightingale,4,66
46488,Exodus,armorer,2422,Janne Karminova,4,67
46489,Exodus,armorer,2305,Aegon Dalenthar,4,68
46490,Exodus,armorer,2286,Mucca Pazz,4,69
46491,Exodus,armorer,2260,Joan Clegane,4,70
46492,Exodus,armorer,2250,Trigalora Fyre,4,71
46493,Exodus,armorer,2190,Emma Roo,4,72
46494,Exodus,armorer,2160,Leilani Solaris,4,73
46495,Exodus,armorer,2052,Yeoldeman Skyloft,4,74
46496,Exodus,armorer,2022,Dame Neica,4,75
46497,Exodus,armorer,2018,Alexis Matsumoto,4,76
46498,Exodus,armorer,2000,Ginger Snapcase,4,77
46499,Exodus,armorer,1920,Cody Facepunch,4,78
46500,Exodus,armorer,1876,Sophia Alessa,4,79
46501,Exodus,armorer,1860,Sura Kitty,4,80
46502,Exodus,armorer,1814,Raine Flowers,4,81
46503,Exodus,armorer,1710,Amiryth Akagane,4,82
46504,Exodus,armorer,1696,Xir Kalin,4,83
46505,Exodus,armorer,1680,Goldberg Cown,4,84
46506,Exodus,armorer,1654,Shiban Malqir,4,85
46507,Exodus,armorer,1650,Deadly Sinn,4,86
46508,Exodus,armorer,1650,Toaster Oven,4,87
46509,Exodus,armorer,1620,Yang Shikari,4,88
46510,Exodus,armorer,1611,Koh'a Chell,4,89
46511,Exodus,armorer,1584,Kalisa Luzika,4,90
46512,Exodus,armorer,1578,Kali Lumina,4,91
46513,Exodus,armorer,1542,Mistah Darcy,4,92
46514,Exodus,armorer,1526,Nevar Echo,4,93
46515,Exodus,armorer,1523,Prism Fire,4,94
46516,Exodus,armorer,1466,Lulu Clancer,4,95
46517,Exodus,armorer,1464,Ogata Wildcat,4,96
46518,Exodus,armorer,1461,Ghosia Final'automata,4,97
46519,Exodus,armorer,1453,Winters Blue'rose,4,98
46520,Exodus,armorer,1412,Avenea Arielli,4,99
46521,Exodus,armorer,1412,Kalmun Maurus,4,100
46522,Exodus,goldsmith,378112,Vaker Wiggin,4,1
46523,Exodus,goldsmith,207549,Hyphwenz Owo,4,2
46524,Exodus,goldsmith,189675,Capezful Oneesama,4,3
46525,Exodus,goldsmith,160092,Yoshira Gallant,4,4
46526,Exodus,goldsmith,125965,Mylan Veranhart,4,5
46527,Exodus,goldsmith,114294,Vahli Lhixo,4,6
46528,Exodus,goldsmith,112584,Ignus Nikos,4,7
46529,Exodus,goldsmith,100396,Uncle Iris,4,8
46530,Exodus,goldsmith,81082,Nikki Dellatorre,4,9
46531,Exodus,goldsmith,76796,Schander Flint,4,10
46532,Exodus,goldsmith,55063,Shadow Lotusring,4,11
46533,Exodus,goldsmith,54410,Lacks Creativity,4,12
46534,Exodus,goldsmith,40089,Ansist Link,4,13
46535,Exodus,goldsmith,33356,Sanibel Thenorin,4,14
46536,Exodus,goldsmith,29765,Arcadius Persona,4,15
46537,Exodus,goldsmith,21582,Hella Von'freyja,4,16
46538,Exodus,goldsmith,21533,Jenni Fen,4,17
46539,Exodus,goldsmith,21338,Chulainn Stella,4,18
46540,Exodus,goldsmith,20948,Man Dudez,4,19
46541,Exodus,goldsmith,20790,Yarimi Ryuker,4,20
46542,Exodus,goldsmith,19650,Stouter Taru,4,21
46543,Exodus,goldsmith,17621,Jehuty Apophis,4,22
46544,Exodus,goldsmith,15286,Espeon Tealeaf,4,23
46545,Exodus,goldsmith,13741,Nevar Echo,4,24
46546,Exodus,goldsmith,12233,Roric Brand,4,25
46547,Exodus,goldsmith,11822,Keiryan Halcon,4,26
46548,Exodus,goldsmith,11602,Meiko Mouse,4,27
46549,Exodus,goldsmith,9412,Krill Seinpo,4,28
46550,Exodus,goldsmith,9372,Kanta Hinata,4,29
46551,Exodus,goldsmith,9253,Namalesca Liditore,4,30
46552,Exodus,goldsmith,9002,Koopie Koo,4,31
46553,Exodus,goldsmith,8012,Jehuty Reo,4,32
46554,Exodus,goldsmith,7972,Lunar Tear,4,33
46555,Exodus,goldsmith,7598,Triole Yurag,4,34
46556,Exodus,goldsmith,7006,Iggy Lebrillant,4,35
46557,Exodus,goldsmith,6342,A'melia Vheo,4,36
46558,Exodus,goldsmith,6334,Ryosheng Kenji,4,37
46559,Exodus,goldsmith,6319,Gold Fenikkusu,4,38
46560,Exodus,goldsmith,6297,Fexine Oros,4,39
46561,Exodus,goldsmith,6205,Shot Tzy,4,40
46562,Exodus,goldsmith,6184,Ragna Blackwyght,4,41
46563,Exodus,goldsmith,6046,Umi Panipahr,4,42
46564,Exodus,goldsmith,5840,Aqua Sama,4,43
46565,Exodus,goldsmith,5407,Asagii Asagiri,4,44
46566,Exodus,goldsmith,5258,Dart Erhardt,4,45
46567,Exodus,goldsmith,4490,Miah'ra Targaryen,4,46
46568,Exodus,goldsmith,4436,Lorelei Lunaria,4,47
46569,Exodus,goldsmith,4421,Souji Hanamura,4,48
46570,Exodus,goldsmith,4303,Frost Greenblade,4,49
46571,Exodus,goldsmith,4116,Naoh Hanekawa,4,50
46572,Exodus,goldsmith,3916,E'faran Lani,4,51
46573,Exodus,goldsmith,3711,Timothy Greywolfe,4,52
46574,Exodus,goldsmith,3649,Nie Yan,4,53
46575,Exodus,goldsmith,3630,Selene Totora,4,54
46576,Exodus,goldsmith,3376,Gaenen Elthorn,4,55
46577,Exodus,goldsmith,3250,Smack Mac,4,56
46578,Exodus,goldsmith,3246,Ynnah Bee,4,57
46579,Exodus,goldsmith,3179,Shiromaki Dolf,4,58
46580,Exodus,goldsmith,3059,Idharirin Greenleaf,4,59
46581,Exodus,goldsmith,3007,Sami'a Lyehga,4,60
46582,Exodus,goldsmith,2757,Winters Blue'rose,4,61
46583,Exodus,goldsmith,2722,Will Neveragain,4,62
46584,Exodus,goldsmith,2493,Nira'sae Tia,4,63
46585,Exodus,goldsmith,2450,Alma Emma,4,64
46586,Exodus,goldsmith,2436,Yemma Arkwright,4,65
46587,Exodus,goldsmith,2362,Alice Blythe,4,66
46588,Exodus,goldsmith,2340,Bobby Glycen,4,67
46589,Exodus,goldsmith,2310,Shara Ver'en,4,68
46590,Exodus,goldsmith,2275,Shiban Malqir,4,69
46591,Exodus,goldsmith,2260,Mizore Shirayukii,4,70
46592,Exodus,goldsmith,2211,Toomin Fulke,4,71
46593,Exodus,goldsmith,2180,Mucca Pazz,4,72
46594,Exodus,goldsmith,2171,V'nyaryth Tzsar,4,73
46595,Exodus,goldsmith,2139,Maltomix Bladestorm,4,74
46596,Exodus,goldsmith,2104,Nyane Sekaishi,4,75
46597,Exodus,goldsmith,2094,Dame Neica,4,76
46598,Exodus,goldsmith,2072,Sakura Sachiko,4,77
46599,Exodus,goldsmith,2040,Lyra Vindex,4,78
46600,Exodus,goldsmith,2033,Jade Shelpare,4,79
46601,Exodus,goldsmith,2022,Eara Caaz,4,80
46602,Exodus,goldsmith,2009,Rnabyano Sthah,4,81
46603,Exodus,goldsmith,1931,Mini Meee,4,82
46604,Exodus,goldsmith,1878,Min-yoongi Suga,4,83
46605,Exodus,goldsmith,1790,Gweyn Orkney,4,84
46606,Exodus,goldsmith,1785,Elara Addams,4,85
46607,Exodus,goldsmith,1770,Ish Wick,4,86
46608,Exodus,goldsmith,1646,Pieirte Souagui,4,87
46609,Exodus,goldsmith,1525,Sup'bro Ichiban,4,88
46610,Exodus,goldsmith,1517,Alek Zhander,4,89
46611,Exodus,goldsmith,1380,Seon Ronpeth,4,90
46612,Exodus,goldsmith,1312,Khal Deathbringer,4,91
46613,Exodus,goldsmith,1308,Cokoko Pumpkinpatch,4,92
46614,Exodus,goldsmith,1303,Cora Line,4,93
46615,Exodus,goldsmith,1298,Avenea Arielli,4,94
46616,Exodus,goldsmith,1290,Solomon Lunar,4,95
46617,Exodus,goldsmith,1279,Sunder Macleod,4,96
46618,Exodus,goldsmith,1265,May Erecii,4,97
46619,Exodus,goldsmith,1259,Rava Rashi,4,98
46620,Exodus,goldsmith,1252,Piratian Tyanu,4,99
46621,Exodus,goldsmith,1213,Cassandra Ljanta,4,100
46622,Exodus,goldsmith,1213,Kalad Katsumoto,4,101
46623,Exodus,leatherworker,116860,Julian Deforest,4,1
46624,Exodus,leatherworker,112724,Aria Lorezen,4,2
46625,Exodus,leatherworker,104376,Snarfus Mcaussie,4,3
46626,Exodus,leatherworker,100597,Ethala'shari Dawnvale,4,4
46627,Exodus,leatherworker,86913,Kupo Marsh,4,5
46628,Exodus,leatherworker,85792,Brielle Silverwood,4,6
46629,Exodus,leatherworker,75992,Esther Faustus,4,7
46630,Exodus,leatherworker,75671,Lyfon Yharnam,4,8
46631,Exodus,leatherworker,72848,Sanibel Thenorin,4,9
46632,Exodus,leatherworker,71788,Zam Charen-teng,4,10
46633,Exodus,leatherworker,64059,Nona Grey,4,11
46634,Exodus,leatherworker,55235,Lacks Creativity,4,12
46635,Exodus,leatherworker,53194,Lyra Vindex,4,13
46636,Exodus,leatherworker,51625,Amagiri Utsugizawa,4,14
46637,Exodus,leatherworker,50991,Nevar Echo,4,15
46638,Exodus,leatherworker,45448,Azariah Aeroborn,4,16
46639,Exodus,leatherworker,33331,Cambria Selena,4,17
46640,Exodus,leatherworker,17799,X'ibi Himaa,4,18
46641,Exodus,leatherworker,14571,Happy Circle,4,19
46642,Exodus,leatherworker,14306,Sunder Macleod,4,20
46643,Exodus,leatherworker,14013,Edelgard Quowaital,4,21
46644,Exodus,leatherworker,13807,Ryosheng Kenji,4,22
46645,Exodus,leatherworker,13695,Man Dudez,4,23
46646,Exodus,leatherworker,12705,Minhimum Effort,4,24
46647,Exodus,leatherworker,11336,Jackie Shortfuse,4,25
46648,Exodus,leatherworker,11336,Stouter Taru,4,26
46649,Exodus,leatherworker,9759,Yarimi Ryuker,4,27
46650,Exodus,leatherworker,8023,Camui Yatogumi,4,28
46651,Exodus,leatherworker,7104,Kildean Damask,4,29
46652,Exodus,leatherworker,6252,Prism Fire,4,30
46653,Exodus,leatherworker,5974,Mylan Veranhart,4,31
46654,Exodus,leatherworker,5721,Kanta Hinata,4,32
46655,Exodus,leatherworker,5558,Yoshira Gallant,4,33
46656,Exodus,leatherworker,5442,Shiromaki Dolf,4,34
46657,Exodus,leatherworker,5193,Yang Shikari,4,35
46658,Exodus,leatherworker,4704,Dark Fable,4,36
46659,Exodus,leatherworker,4620,L'mizah Tia,4,37
46660,Exodus,leatherworker,4182,Leo Abel,4,38
46661,Exodus,leatherworker,4064,Doctor Omni,4,39
46662,Exodus,leatherworker,3973,Dr Hanson,4,40
46663,Exodus,leatherworker,3656,Kalad Katsumoto,4,41
46664,Exodus,leatherworker,3460,Sami'a Lyehga,4,42
46665,Exodus,leatherworker,3439,Mini Meee,4,43
46666,Exodus,leatherworker,3420,Kuuki Yomenai,4,44
46667,Exodus,leatherworker,3217,Gorae Moo,4,45
46668,Exodus,leatherworker,2861,Kyalwann Tohka,4,46
46669,Exodus,leatherworker,2814,G'ambist Sol'uss,4,47
46670,Exodus,leatherworker,2034,Mucca Pazz,4,48
46671,Exodus,leatherworker,2034,Yukiba Nytefrost,4,49
46672,Exodus,leatherworker,1855,Syrup Beaversneezes,4,50
46673,Exodus,leatherworker,1761,Segmentation Fault,4,51
46674,Exodus,leatherworker,1740,Solembum Purrrge,4,52
46675,Exodus,leatherworker,1693,Albrecht Arkwright,4,53
46676,Exodus,leatherworker,1650,Seabas Larian,4,54
46677,Exodus,leatherworker,1631,Avishar Aenirth,4,55
46678,Exodus,leatherworker,1620,Eara Caaz,4,56
46679,Exodus,leatherworker,1608,Homuhomu Akemi,4,57
46680,Exodus,leatherworker,1607,Erendel Revane,4,58
46681,Exodus,leatherworker,1441,Olivia Versailles,4,59
46682,Exodus,leatherworker,1419,Khal Deathbringer,4,60
46683,Exodus,leatherworker,1405,Avenea Arielli,4,61
46684,Exodus,leatherworker,1364,Shiban Malqir,4,62
46685,Exodus,leatherworker,1327,Sheyne Myria,4,63
46686,Exodus,leatherworker,1316,Mig Reddas,4,64
46687,Exodus,leatherworker,1258,Jenni Fen,4,65
46688,Exodus,leatherworker,1232,Sorus Bundlaine,4,66
46689,Exodus,leatherworker,1220,Chiktikka Fastpaws,4,67
46690,Exodus,leatherworker,1172,Cid Thundergod,4,68
46691,Exodus,leatherworker,1166,May Erecii,4,69
46692,Exodus,leatherworker,1146,Zabel Zarrock,4,70
46693,Exodus,leatherworker,1110,Sen Darkwil,4,71
46694,Exodus,leatherworker,1080,Idharirin Greenleaf,4,72
46695,Exodus,leatherworker,1057,Yuki Nyan,4,73
46696,Exodus,leatherworker,1050,Mackenzie Vanderbolt,4,74
46697,Exodus,leatherworker,1041,Adyna Bloesmifyn,4,75
46698,Exodus,leatherworker,1037,Ravyn Moon,4,76
46699,Exodus,leatherworker,1029,Akarie Hikari,4,77
46700,Exodus,leatherworker,990,Dart Erhardt,4,78
46701,Exodus,leatherworker,960,Lord Snuggles,4,79
46702,Exodus,leatherworker,960,Toaster Oven,4,80
46703,Exodus,leatherworker,929,Elara Addams,4,81
46704,Exodus,leatherworker,911,Calla Boo,4,82
46705,Exodus,leatherworker,911,Ropter Noteffor,4,83
46706,Exodus,leatherworker,907,Alex Vale,4,84
46707,Exodus,leatherworker,848,Nuners Yatsu,4,85
46708,Exodus,leatherworker,833,Seyru Vellecreche,4,86
46709,Exodus,leatherworker,810,Smack Mac,4,87
46710,Exodus,leatherworker,780,Ashley Hiekarie,4,88
46711,Exodus,leatherworker,780,Biafra Lovecraft,4,89
46712,Exodus,leatherworker,750,Catdad Havard,4,90
46713,Exodus,leatherworker,750,Kaedyn Cypher,4,91
46714,Exodus,leatherworker,686,Fer'zll Amle,4,92
46715,Exodus,leatherworker,643,Roro Roro,4,93
46716,Exodus,leatherworker,629,Niuyiniu Mikazuki,4,94
46717,Exodus,leatherworker,612,Mewt Regall,4,95
46718,Exodus,leatherworker,600,Homuka Akemi,4,96
46719,Exodus,leatherworker,600,Zero Kato,4,97
46720,Exodus,leatherworker,570,Myra Soleil,4,98
46721,Exodus,leatherworker,540,Hella Von'freyja,4,99
46722,Exodus,leatherworker,540,Seon Ronpeth,4,100
46723,Exodus,leatherworker,540,Valadori Qetesh,4,101
46724,Exodus,weaver,414908,Madeline Fortuna,4,1
46725,Exodus,weaver,166225,Lumindan Dalirai,4,2
46726,Exodus,weaver,150431,Bell Pepper,4,3
46727,Exodus,weaver,105737,Galazar Drasol,4,4
46728,Exodus,weaver,96619,Avaritia Uruk,4,5
46729,Exodus,weaver,91499,Taru Shirotani,4,6
46730,Exodus,weaver,88197,Regalian Starstride,4,7
46731,Exodus,weaver,73587,Nona Grey,4,8
46732,Exodus,weaver,72563,Hoshi Kitsune,4,9
46733,Exodus,weaver,68473,Leeah Jaidee,4,10
46734,Exodus,weaver,68083,Sanibel Thenorin,4,11
46735,Exodus,weaver,61548,Chessie Eo,4,12
46736,Exodus,weaver,48496,Rose Ayrmelia,4,13
46737,Exodus,weaver,39630,Takeru Abel,4,14
46738,Exodus,weaver,38433,Lacks Creativity,4,15
46739,Exodus,weaver,30612,Ansist Link,4,16
46740,Exodus,weaver,27163,Fang Sol'euna,4,17
46741,Exodus,weaver,26587,Star Bara,4,18
46742,Exodus,weaver,25898,Mini Meee,4,19
46743,Exodus,weaver,15472,Ianuaria Amaris,4,20
46744,Exodus,weaver,10355,Gwyn Solaris,4,21
46745,Exodus,weaver,9832,Ren Ette,4,22
46746,Exodus,weaver,9810,Astra Risk,4,23
46747,Exodus,weaver,9211,Professor Fako,4,24
46748,Exodus,weaver,8970,Aeroyn Darkpaw,4,25
46749,Exodus,weaver,8508,Darkflame Origin,4,26
46750,Exodus,weaver,7739,Hana Mayumi,4,27
46751,Exodus,weaver,6669,Heather Moonstone,4,28
46752,Exodus,weaver,6570,Hunny Bunny,4,29
46753,Exodus,weaver,6438,Mylan Veranhart,4,30
46754,Exodus,weaver,6327,Nanla Poku,4,31
46755,Exodus,weaver,6309,Dame Neica,4,32
46756,Exodus,weaver,6251,Lunaley Liebe,4,33
46757,Exodus,weaver,6199,Klauboo G'shepherd,4,34
46758,Exodus,weaver,6065,Zam Charen-teng,4,35
46759,Exodus,weaver,5407,Erebus Darkchild,4,36
46760,Exodus,weaver,5125,Darian Destiny,4,37
46761,Exodus,weaver,5079,Namalesca Liditore,4,38
46762,Exodus,weaver,5037,Audauri Nightsong,4,39
46763,Exodus,weaver,4935,Maron Fray,4,40
46764,Exodus,weaver,4767,Isaac Netero,4,41
46765,Exodus,weaver,4740,Sambemosi Gondoleon,4,42
46766,Exodus,weaver,4641,Serenity Millennium,4,43
46767,Exodus,weaver,4576,Chillager Snow,4,44
46768,Exodus,weaver,4501,Ayo Bun,4,45
46769,Exodus,weaver,4412,Loivissa Bloodsworn,4,46
46770,Exodus,weaver,4393,Hayk Farsight,4,47
46771,Exodus,weaver,4257,Onigiri Sama,4,48
46772,Exodus,weaver,4208,Akiko Kiyobashi,4,49
46773,Exodus,weaver,4170,Aluze Walkure,4,50
46774,Exodus,weaver,4159,Mermae Opal,4,51
46775,Exodus,weaver,4086,Garmr Imakoo,4,52
46776,Exodus,weaver,3952,Stouter Taru,4,53
46777,Exodus,weaver,3949,Mentaiko Furikake,4,54
46778,Exodus,weaver,3840,Sona Chelewae,4,55
46779,Exodus,weaver,3836,Zeloc Oadriax,4,56
46780,Exodus,weaver,3739,Kairi Nightsong,4,57
46781,Exodus,weaver,3712,Sgaile Gealach,4,58
46782,Exodus,weaver,3609,Syette Narina,4,59
46783,Exodus,weaver,3560,Ichi Nisan,4,60
46784,Exodus,weaver,3530,Dart Erhardt,4,61
46785,Exodus,weaver,3511,Jill Miyu,4,62
46786,Exodus,weaver,3295,Cynthia Nguyen,4,63
